State,Date,OffAge,OffAge,OffAge,OffAge
,,count,mean,min,max
Alabama,2017-07-01,26,32.34615384615385,9.0,73.0
Alabama,2017-08-01,24,27.25,1.0,84.0
Alabama,2017-09-01,36,30.52777777777778,15.0,70.0
Alabama,2017-10-01,22,30.40909090909091,17.0,58.0
Alabama,2017-11-01,33,27.424242424242426,1.0,66.0
Alabama,2017-12-01,31,33.54838709677419,10.0,99.0
Alabama,2018-01-01,26,28.807692307692307,1.0,58.0
Alabama,2018-02-01,18,30.0,1.0,72.0
Alabama,2018-03-01,31,36.83870967741935,1.0,66.0
Alabama,2018-04-01,24,27.0,18.0,73.0
Alabama,2018-05-01,12,27.25,1.0,56.0
Alabama,2018-06-01,24,29.083333333333332,1.0,65.0
Alabama,2018-07-01,35,33.91428571428571,1.0,65.0
Alabama,2018-08-01,22,28.318181818181817,1.0,56.0
Alabama,2018-09-01,30,23.033333333333335,1.0,48.0
Alabama,2018-10-01,8,31.125,16.0,61.0
Alabama,2018-11-01,21,27.523809523809526,1.0,47.0
Alabama,2018-12-01,19,29.263157894736842,1.0,59.0
Alabama,2019-02-01,1,36.0,36.0,36.0
Alabama,2019-06-01,1,20.0,20.0,20.0
Alabama,2019-11-01,1,24.0,24.0,24.0
Alabama,2020-01-01,2,40.5,37.0,44.0
Alabama,2020-02-01,2,42.0,33.0,51.0
Alabama,2020-03-01,3,31.333333333333332,31.0,32.0
Alabama,2020-04-01,4,28.0,21.0,32.0
Alabama,2020-05-01,5,29.6,15.0,42.0
Alabama,2020-07-01,1,22.0,22.0,22.0
Alabama,2020-09-01,2,46.0,46.0,46.0
Alabama,2021-01-01,15,32.46666666666667,18.0,57.0
Alabama,2021-02-01,20,36.75,27.0,63.0
Alabama,2021-03-01,20,32.15,18.0,54.0
Alabama,2021-04-01,24,26.166666666666668,1.0,67.0
Alabama,2021-05-01,22,32.45454545454545,17.0,69.0
Alabama,2021-06-01,20,27.3,18.0,67.0
Alabama,2021-07-01,26,36.53846153846154,18.0,64.0
Alabama,2021-08-01,29,31.310344827586206,1.0,99.0
Alabama,2021-09-01,15,26.6,1.0,99.0
Alabama,2021-10-01,21,26.80952380952381,16.0,52.0
Alabama,2021-11-01,20,29.85,9.0,59.0
Alabama,2021-12-01,21,20.38095238095238,1.0,40.0
Alaska,1976-01-01,1,55.0,55.0,55.0
Alaska,1976-02-01,1,15.0,15.0,15.0
Alaska,1976-03-01,6,48.333333333333336,20.0,68.0
Alaska,1976-04-01,3,33.0,17.0,44.0
Alaska,1976-06-01,6,24.0,7.0,45.0
Alaska,1976-07-01,2,28.0,19.0,37.0
Alaska,1976-08-01,4,34.0,21.0,41.0
Alaska,1976-09-01,6,31.0,17.0,65.0
Alaska,1976-10-01,5,32.8,18.0,50.0
Alaska,1976-11-01,1,21.0,21.0,21.0
Alaska,1976-12-01,2,24.0,24.0,24.0
Alaska,1977-01-01,5,42.0,31.0,49.0
Alaska,1977-03-01,5,26.8,20.0,32.0
Alaska,1977-04-01,2,41.5,29.0,54.0
Alaska,1977-05-01,4,25.75,14.0,48.0
Alaska,1977-06-01,3,27.666666666666668,22.0,31.0
Alaska,1977-07-01,1,21.0,21.0,21.0
Alaska,1977-08-01,3,33.0,24.0,51.0
Alaska,1977-09-01,2,23.5,23.0,24.0
Alaska,1977-10-01,4,22.75,19.0,26.0
Alaska,1977-11-01,3,37.0,21.0,59.0
Alaska,1978-01-01,6,22.833333333333332,17.0,35.0
Alaska,1978-02-01,6,24.5,19.0,31.0
Alaska,1978-03-01,6,34.0,19.0,52.0
Alaska,1978-04-01,3,35.666666666666664,19.0,54.0
Alaska,1978-05-01,1,25.0,25.0,25.0
Alaska,1978-06-01,2,24.5,24.0,25.0
Alaska,1978-07-01,2,37.0,16.0,58.0
Alaska,1978-08-01,4,27.25,19.0,38.0
Alaska,1978-09-01,3,24.333333333333332,20.0,28.0
Alaska,1978-10-01,7,30.571428571428573,18.0,44.0
Alaska,1978-11-01,2,23.0,22.0,24.0
Alaska,1978-12-01,2,27.0,13.0,41.0
Alaska,1979-01-01,2,41.5,30.0,53.0
Alaska,1979-02-01,3,32.0,30.0,35.0
Alaska,1979-03-01,3,37.0,17.0,66.0
Alaska,1979-04-01,3,42.333333333333336,27.0,50.0
Alaska,1979-05-01,4,29.25,22.0,39.0
Alaska,1979-06-01,3,26.666666666666668,20.0,39.0
Alaska,1979-07-01,2,24.5,23.0,26.0
Alaska,1979-08-01,0,,,
Alaska,1979-09-01,5,30.6,27.0,39.0
Alaska,1979-10-01,4,37.5,16.0,52.0
Alaska,1979-11-01,3,32.333333333333336,18.0,47.0
Alaska,1979-12-01,3,33.666666666666664,18.0,63.0
Alaska,1980-01-01,1,15.0,15.0,15.0
Alaska,1980-02-01,4,35.25,28.0,42.0
Alaska,1980-03-01,1,42.0,42.0,42.0
Alaska,1980-04-01,2,51.5,42.0,61.0
Alaska,1980-05-01,3,29.333333333333332,25.0,36.0
Alaska,1980-06-01,5,28.2,7.0,40.0
Alaska,1980-07-01,3,43.0,39.0,49.0
Alaska,1980-08-01,7,30.857142857142858,17.0,49.0
Alaska,1980-10-01,3,32.666666666666664,21.0,49.0
Alaska,1980-11-01,5,34.0,23.0,43.0
Alaska,1980-12-01,3,23.0,19.0,27.0
Alaska,1981-01-01,5,31.2,20.0,39.0
Alaska,1981-02-01,3,25.0,19.0,30.0
Alaska,1981-03-01,5,30.6,20.0,46.0
Alaska,1981-04-01,1,18.0,18.0,18.0
Alaska,1981-05-01,13,30.615384615384617,15.0,45.0
Alaska,1981-06-01,2,29.5,22.0,37.0
Alaska,1981-07-01,5,31.2,15.0,43.0
Alaska,1981-08-01,6,25.666666666666668,11.0,50.0
Alaska,1981-09-01,3,34.333333333333336,26.0,50.0
Alaska,1981-10-01,5,29.8,20.0,36.0
Alaska,1981-11-01,5,30.2,21.0,43.0
Alaska,1981-12-01,9,24.88888888888889,14.0,57.0
Alaska,1982-01-01,2,22.5,20.0,25.0
Alaska,1982-02-01,7,27.571428571428573,19.0,46.0
Alaska,1982-03-01,3,24.666666666666668,16.0,37.0
Alaska,1982-04-01,5,32.2,25.0,55.0
Alaska,1982-05-01,8,35.375,26.0,59.0
Alaska,1982-06-01,6,32.166666666666664,16.0,61.0
Alaska,1982-07-01,1,37.0,37.0,37.0
Alaska,1982-08-01,5,24.6,15.0,42.0
Alaska,1982-09-01,5,22.0,14.0,29.0
Alaska,1982-10-01,0,,,
Alaska,1982-11-01,3,21.0,18.0,26.0
Alaska,1982-12-01,2,20.5,17.0,24.0
Alaska,1983-01-01,4,24.75,18.0,41.0
Alaska,1983-02-01,3,33.0,20.0,46.0
Alaska,1983-03-01,13,32.07692307692308,15.0,41.0
Alaska,1983-04-01,5,26.0,14.0,32.0
Alaska,1983-05-01,5,37.6,20.0,56.0
Alaska,1983-06-01,5,28.6,24.0,31.0
Alaska,1983-07-01,5,22.2,15.0,34.0
Alaska,1983-08-01,3,33.333333333333336,23.0,44.0
Alaska,1983-09-01,6,33.666666666666664,18.0,55.0
Alaska,1983-10-01,3,37.333333333333336,27.0,44.0
Alaska,1983-11-01,6,38.166666666666664,25.0,57.0
Alaska,1983-12-01,5,22.0,9.0,35.0
Alaska,1984-01-01,2,23.5,15.0,32.0
Alaska,1984-02-01,6,25.833333333333332,21.0,30.0
Alaska,1984-03-01,5,22.4,18.0,29.0
Alaska,1984-04-01,1,23.0,23.0,23.0
Alaska,1984-05-01,11,26.818181818181817,25.0,34.0
Alaska,1984-06-01,2,38.5,34.0,43.0
Alaska,1984-07-01,3,22.333333333333332,13.0,30.0
Alaska,1984-08-01,7,30.285714285714285,19.0,47.0
Alaska,1984-09-01,3,27.0,18.0,34.0
Alaska,1984-10-01,1,30.0,30.0,30.0
Alaska,1984-11-01,3,28.0,22.0,38.0
Alaska,1984-12-01,1,28.0,28.0,28.0
Alaska,1985-01-01,2,38.5,21.0,56.0
Alaska,1985-02-01,2,29.0,26.0,32.0
Alaska,1985-03-01,1,37.0,37.0,37.0
Alaska,1985-04-01,7,21.0,14.0,31.0
Alaska,1985-05-01,4,28.0,20.0,48.0
Alaska,1985-06-01,6,34.166666666666664,22.0,58.0
Alaska,1985-07-01,2,30.0,23.0,37.0
Alaska,1985-08-01,3,36.333333333333336,35.0,38.0
Alaska,1985-09-01,2,25.0,21.0,29.0
Alaska,1985-10-01,1,68.0,68.0,68.0
Alaska,1985-11-01,2,33.0,22.0,44.0
Alaska,1985-12-01,3,40.666666666666664,27.0,48.0
Alaska,1986-01-01,4,23.5,18.0,32.0
Alaska,1986-02-01,2,49.0,35.0,63.0
Alaska,1986-03-01,2,27.5,25.0,30.0
Alaska,1986-04-01,3,26.333333333333332,23.0,33.0
Alaska,1986-05-01,3,25.0,17.0,34.0
Alaska,1986-06-01,2,20.5,11.0,30.0
Alaska,1986-07-01,5,32.0,22.0,46.0
Alaska,1986-08-01,8,24.625,22.0,27.0
Alaska,1986-09-01,3,37.333333333333336,29.0,47.0
Alaska,1986-10-01,2,31.5,26.0,37.0
Alaska,1986-11-01,2,40.5,21.0,60.0
Alaska,1986-12-01,2,28.5,25.0,32.0
Alaska,1987-01-01,5,33.0,23.0,46.0
Alaska,1987-02-01,2,27.0,20.0,34.0
Alaska,1987-03-01,4,23.75,21.0,26.0
Alaska,1987-04-01,2,28.0,28.0,28.0
Alaska,1987-05-01,8,30.25,21.0,52.0
Alaska,1987-06-01,2,35.5,23.0,48.0
Alaska,1987-07-01,4,35.75,17.0,59.0
Alaska,1987-08-01,2,32.0,28.0,36.0
Alaska,1987-09-01,3,36.0,28.0,52.0
Alaska,1987-10-01,3,41.666666666666664,40.0,44.0
Alaska,1987-11-01,0,,,
Alaska,1987-12-01,3,32.333333333333336,25.0,38.0
Alaska,1988-01-01,3,28.333333333333332,24.0,35.0
Alaska,1988-02-01,1,31.0,31.0,31.0
Alaska,1988-04-01,3,32.333333333333336,16.0,46.0
Alaska,1988-05-01,1,46.0,46.0,46.0
Alaska,1988-06-01,2,33.5,23.0,44.0
Alaska,1988-07-01,2,29.5,26.0,33.0
Alaska,1988-08-01,4,23.25,14.0,40.0
Alaska,1988-09-01,1,21.0,21.0,21.0
Alaska,1988-10-01,2,71.0,71.0,71.0
Alaska,1988-11-01,2,20.0,18.0,22.0
Alaska,1988-12-01,7,29.285714285714285,20.0,44.0
Alaska,1989-01-01,6,28.0,16.0,45.0
Alaska,1989-02-01,1,48.0,48.0,48.0
Alaska,1989-03-01,5,23.0,20.0,33.0
Alaska,1989-05-01,3,28.0,19.0,34.0
Alaska,1989-06-01,1,31.0,31.0,31.0
Alaska,1989-07-01,3,27.666666666666668,26.0,29.0
Alaska,1989-08-01,4,28.75,20.0,37.0
Alaska,1989-09-01,4,32.25,29.0,34.0
Alaska,1989-10-01,1,16.0,16.0,16.0
Alaska,1989-11-01,1,19.0,19.0,19.0
Alaska,1989-12-01,7,32.714285714285715,19.0,46.0
Alaska,1990-01-01,3,34.0,19.0,53.0
Alaska,1990-02-01,2,38.0,27.0,49.0
Alaska,1990-03-01,1,18.0,18.0,18.0
Alaska,1990-04-01,2,23.0,18.0,28.0
Alaska,1990-06-01,4,26.25,21.0,35.0
Alaska,1990-07-01,4,27.75,17.0,56.0
Alaska,1990-08-01,4,22.5,19.0,30.0
Alaska,1990-09-01,2,14.0,12.0,16.0
Alaska,1990-10-01,4,30.0,18.0,43.0
Alaska,1990-11-01,1,25.0,25.0,25.0
Alaska,1990-12-01,8,28.625,22.0,38.0
Alaska,1991-01-01,6,31.333333333333332,20.0,49.0
Alaska,1991-02-01,4,22.25,13.0,34.0
Alaska,1991-03-01,3,26.0,21.0,30.0
Alaska,1991-04-01,3,30.0,23.0,34.0
Alaska,1991-06-01,3,27.333333333333332,19.0,40.0
Alaska,1991-07-01,3,33.0,15.0,56.0
Alaska,1991-08-01,1,25.0,25.0,25.0
Alaska,1991-09-01,6,31.333333333333332,17.0,61.0
Alaska,1991-10-01,2,22.0,22.0,22.0
Alaska,1991-11-01,4,30.0,18.0,38.0
Alaska,1991-12-01,3,25.666666666666668,10.0,44.0
Alaska,1992-01-01,0,,,
Alaska,1992-02-01,3,22.333333333333332,17.0,29.0
Alaska,1992-03-01,5,36.8,32.0,46.0
Alaska,1992-04-01,1,17.0,17.0,17.0
Alaska,1992-05-01,2,33.0,19.0,47.0
Alaska,1992-06-01,2,40.5,40.0,41.0
Alaska,1992-07-01,4,31.0,25.0,39.0
Alaska,1992-08-01,4,23.0,17.0,28.0
Alaska,1992-09-01,2,25.0,24.0,26.0
Alaska,1992-10-01,2,42.5,37.0,48.0
Alaska,1992-11-01,4,29.75,18.0,42.0
Alaska,1992-12-01,4,20.5,13.0,27.0
Alaska,1993-01-01,1,23.0,23.0,23.0
Alaska,1993-02-01,2,29.5,20.0,39.0
Alaska,1993-03-01,3,33.333333333333336,30.0,40.0
Alaska,1993-04-01,3,24.333333333333332,17.0,39.0
Alaska,1993-05-01,6,32.833333333333336,20.0,52.0
Alaska,1993-07-01,4,28.0,17.0,39.0
Alaska,1993-08-01,7,34.42857142857143,17.0,51.0
Alaska,1993-09-01,2,20.0,19.0,21.0
Alaska,1993-10-01,9,32.22222222222222,17.0,62.0
Alaska,1993-11-01,3,29.0,14.0,41.0
Alaska,1993-12-01,5,30.6,18.0,51.0
Alaska,1994-01-01,2,20.0,17.0,23.0
Alaska,1994-02-01,2,30.5,27.0,34.0
Alaska,1994-04-01,1,37.0,37.0,37.0
Alaska,1994-05-01,2,23.0,17.0,29.0
Alaska,1994-06-01,7,30.571428571428573,23.0,49.0
Alaska,1994-07-01,1,25.0,25.0,25.0
Alaska,1994-08-01,6,28.666666666666668,17.0,45.0
Alaska,1994-09-01,7,20.571428571428573,14.0,32.0
Alaska,1994-10-01,5,41.2,38.0,48.0
Alaska,1994-11-01,2,60.0,42.0,78.0
Alaska,1994-12-01,1,35.0,35.0,35.0
Alaska,1995-01-01,3,38.333333333333336,35.0,41.0
Alaska,1995-02-01,5,37.0,24.0,59.0
Alaska,1995-03-01,2,19.5,19.0,20.0
Alaska,1995-04-01,2,28.5,18.0,39.0
Alaska,1995-05-01,2,26.5,21.0,32.0
Alaska,1995-06-01,1,31.0,31.0,31.0
Alaska,1995-07-01,4,29.0,15.0,54.0
Alaska,1995-08-01,3,23.0,18.0,30.0
Alaska,1995-09-01,3,42.333333333333336,33.0,57.0
Alaska,1995-10-01,3,21.666666666666668,16.0,29.0
Alaska,1995-11-01,5,29.2,18.0,42.0
Alaska,1995-12-01,1,31.0,31.0,31.0
Alaska,1996-01-01,3,21.333333333333332,19.0,23.0
Alaska,1996-03-01,1,39.0,39.0,39.0
Alaska,1996-04-01,3,35.0,18.0,55.0
Alaska,1996-05-01,1,35.0,35.0,35.0
Alaska,1996-06-01,2,23.5,21.0,26.0
Alaska,1996-07-01,4,28.0,18.0,36.0
Alaska,1996-08-01,2,25.0,21.0,29.0
Alaska,1996-09-01,1,40.0,40.0,40.0
Alaska,1996-10-01,3,28.0,28.0,28.0
Alaska,1996-11-01,2,16.5,16.0,17.0
Alaska,1996-12-01,3,32.333333333333336,15.0,58.0
Alaska,1997-01-01,6,36.166666666666664,21.0,50.0
Alaska,1997-02-01,6,30.0,16.0,49.0
Alaska,1997-03-01,3,48.0,48.0,48.0
Alaska,1997-04-01,4,34.75,19.0,44.0
Alaska,1997-05-01,3,40.666666666666664,30.0,46.0
Alaska,1997-06-01,3,30.666666666666668,12.0,46.0
Alaska,1997-07-01,3,12.333333333333334,2.0,18.0
Alaska,1997-08-01,5,44.4,21.0,51.0
Alaska,1997-09-01,9,36.44444444444444,19.0,84.0
Alaska,1997-10-01,3,19.666666666666668,19.0,21.0
Alaska,1997-11-01,5,37.8,18.0,72.0
Alaska,1997-12-01,1,39.0,39.0,39.0
Alaska,1998-01-01,1,27.0,27.0,27.0
Alaska,1998-02-01,4,19.5,11.0,33.0
Alaska,1998-03-01,2,21.5,18.0,25.0
Alaska,1998-04-01,3,32.666666666666664,17.0,48.0
Alaska,1998-05-01,3,30.333333333333332,23.0,40.0
Alaska,1998-06-01,2,22.5,18.0,27.0
Alaska,1998-07-01,6,39.0,18.0,56.0
Alaska,1998-09-01,1,17.0,17.0,17.0
Alaska,1998-10-01,1,17.0,17.0,17.0
Alaska,1998-11-01,4,31.25,22.0,36.0
Alaska,1998-12-01,3,35.0,32.0,41.0
Alaska,1999-01-01,4,40.0,19.0,54.0
Alaska,1999-02-01,3,43.0,23.0,62.0
Alaska,1999-03-01,4,37.5,22.0,64.0
Alaska,1999-04-01,7,26.142857142857142,7.0,40.0
Alaska,1999-05-01,4,35.5,13.0,52.0
Alaska,1999-06-01,2,12.0,5.0,19.0
Alaska,1999-07-01,5,26.6,21.0,34.0
Alaska,1999-08-01,1,42.0,42.0,42.0
Alaska,1999-09-01,5,30.6,14.0,48.0
Alaska,1999-10-01,2,25.0,15.0,35.0
Alaska,1999-11-01,1,25.0,25.0,25.0
Alaska,1999-12-01,2,41.0,34.0,48.0
Alaska,2000-01-01,5,22.0,8.0,44.0
Alaska,2000-02-01,4,42.75,20.0,57.0
Alaska,2000-03-01,3,28.333333333333332,22.0,41.0
Alaska,2000-04-01,1,39.0,39.0,39.0
Alaska,2000-05-01,1,20.0,20.0,20.0
Alaska,2000-06-01,1,20.0,20.0,20.0
Alaska,2000-07-01,1,21.0,21.0,21.0
Alaska,2000-08-01,0,,,
Alaska,2000-09-01,1,20.0,20.0,20.0
Alaska,2000-10-01,2,19.0,19.0,19.0
Alaska,2000-11-01,2,21.5,20.0,23.0
Alaska,2000-12-01,2,28.5,22.0,35.0
Alaska,2001-01-01,4,21.0,19.0,26.0
Alaska,2001-02-01,1,46.0,46.0,46.0
Alaska,2001-03-01,2,63.0,63.0,63.0
Alaska,2001-04-01,5,41.6,26.0,57.0
Alaska,2001-05-01,2,19.0,18.0,20.0
Alaska,2001-06-01,2,25.0,20.0,30.0
Alaska,2001-07-01,3,24.333333333333332,23.0,25.0
Alaska,2001-08-01,3,39.666666666666664,19.0,64.0
Alaska,2001-09-01,4,33.5,16.0,46.0
Alaska,2001-10-01,1,62.0,62.0,62.0
Alaska,2001-11-01,3,24.0,24.0,24.0
Alaska,2001-12-01,4,26.75,20.0,37.0
Alaska,2002-01-01,0,,,
Alaska,2002-02-01,3,31.0,15.0,49.0
Alaska,2002-03-01,3,26.333333333333332,23.0,28.0
Alaska,2002-04-01,1,52.0,52.0,52.0
Alaska,2002-05-01,4,33.25,25.0,41.0
Alaska,2002-06-01,1,32.0,32.0,32.0
Alaska,2002-07-01,3,27.0,16.0,38.0
Alaska,2002-08-01,4,23.0,18.0,27.0
Alaska,2002-09-01,3,28.333333333333332,26.0,30.0
Alaska,2002-10-01,4,33.25,18.0,51.0
Alaska,2002-11-01,3,38.333333333333336,22.0,50.0
Alaska,2002-12-01,4,18.5,12.0,23.0
Alaska,2003-01-01,3,34.666666666666664,23.0,55.0
Alaska,2003-02-01,4,40.5,18.0,48.0
Alaska,2003-03-01,5,23.6,14.0,30.0
Alaska,2003-04-01,3,38.333333333333336,27.0,44.0
Alaska,2003-05-01,2,21.5,19.0,24.0
Alaska,2003-06-01,1,26.0,26.0,26.0
Alaska,2003-07-01,3,24.666666666666668,21.0,31.0
Alaska,2003-08-01,2,23.0,18.0,28.0
Alaska,2003-09-01,4,28.25,21.0,35.0
Alaska,2003-10-01,7,43.857142857142854,21.0,52.0
Alaska,2003-11-01,0,,,
Alaska,2003-12-01,3,25.0,18.0,33.0
Alaska,2004-01-01,1,29.0,29.0,29.0
Alaska,2004-02-01,3,35.0,23.0,53.0
Alaska,2004-03-01,6,39.0,15.0,45.0
Alaska,2004-05-01,3,36.333333333333336,16.0,48.0
Alaska,2004-06-01,1,40.0,40.0,40.0
Alaska,2004-07-01,8,31.375,15.0,59.0
Alaska,2004-08-01,6,29.5,19.0,48.0
Alaska,2004-09-01,2,37.5,34.0,41.0
Alaska,2004-10-01,1,16.0,16.0,16.0
Alaska,2004-11-01,3,37.666666666666664,18.0,72.0
Alaska,2004-12-01,7,38.857142857142854,26.0,58.0
Alaska,2005-01-01,3,24.0,21.0,28.0
Alaska,2005-02-01,2,47.5,24.0,71.0
Alaska,2005-03-01,2,25.5,18.0,33.0
Alaska,2005-04-01,1,17.0,17.0,17.0
Alaska,2005-05-01,5,29.0,16.0,40.0
Alaska,2005-06-01,2,38.5,25.0,52.0
Alaska,2005-07-01,3,25.333333333333332,20.0,32.0
Alaska,2005-08-01,5,24.4,21.0,28.0
Alaska,2005-09-01,0,,,
Alaska,2005-10-01,3,21.666666666666668,17.0,24.0
Alaska,2005-12-01,4,35.25,17.0,60.0
Alaska,2006-01-01,1,36.0,36.0,36.0
Alaska,2006-02-01,3,36.333333333333336,19.0,48.0
Alaska,2006-03-01,4,23.75,16.0,29.0
Alaska,2006-04-01,1,55.0,55.0,55.0
Alaska,2006-06-01,3,37.666666666666664,20.0,67.0
Alaska,2006-07-01,3,27.666666666666668,18.0,43.0
Alaska,2006-08-01,2,24.0,20.0,28.0
Alaska,2006-09-01,6,30.166666666666668,16.0,43.0
Alaska,2006-10-01,5,36.8,18.0,58.0
Alaska,2006-11-01,1,28.0,28.0,28.0
Alaska,2006-12-01,3,30.333333333333332,14.0,47.0
Alaska,2007-01-01,6,20.0,16.0,23.0
Alaska,2007-02-01,5,37.2,20.0,63.0
Alaska,2007-03-01,7,34.57142857142857,20.0,58.0
Alaska,2007-04-01,1,21.0,21.0,21.0
Alaska,2007-05-01,1,23.0,23.0,23.0
Alaska,2007-06-01,4,20.25,14.0,25.0
Alaska,2007-07-01,3,25.333333333333332,12.0,45.0
Alaska,2007-08-01,6,28.5,19.0,41.0
Alaska,2007-09-01,3,32.333333333333336,23.0,38.0
Alaska,2007-10-01,3,29.666666666666668,20.0,47.0
Alaska,2007-11-01,3,33.333333333333336,22.0,55.0
Alaska,2007-12-01,7,26.571428571428573,26.0,28.0
Alaska,2008-01-01,2,40.5,38.0,43.0
Alaska,2008-02-01,2,21.0,20.0,22.0
Alaska,2008-03-01,3,23.333333333333332,18.0,34.0
Alaska,2008-04-01,5,33.4,19.0,53.0
Alaska,2008-05-01,1,53.0,53.0,53.0
Alaska,2008-08-01,2,33.0,22.0,44.0
Alaska,2008-09-01,3,29.666666666666668,20.0,40.0
Alaska,2008-10-01,2,29.5,25.0,34.0
Alaska,2008-11-01,3,38.333333333333336,26.0,47.0
Alaska,2008-12-01,4,24.25,15.0,33.0
Alaska,2009-01-01,4,34.25,23.0,50.0
Alaska,2009-02-01,4,20.25,18.0,23.0
Alaska,2009-03-01,3,21.666666666666668,16.0,27.0
Alaska,2009-04-01,2,26.0,24.0,28.0
Alaska,2009-05-01,3,35.666666666666664,19.0,52.0
Alaska,2009-06-01,4,31.0,21.0,45.0
Alaska,2009-07-01,1,18.0,18.0,18.0
Alaska,2009-08-01,3,23.666666666666668,17.0,30.0
Alaska,2009-09-01,2,64.0,63.0,65.0
Alaska,2009-11-01,5,39.8,26.0,56.0
Alaska,2009-12-01,1,31.0,31.0,31.0
Alaska,2010-01-01,0,,,
Alaska,2010-02-01,2,29.0,28.0,30.0
Alaska,2010-03-01,6,32.833333333333336,24.0,45.0
Alaska,2010-04-01,3,26.666666666666668,21.0,38.0
Alaska,2010-05-01,2,24.0,23.0,25.0
Alaska,2010-06-01,2,36.5,28.0,45.0
Alaska,2010-07-01,2,35.5,27.0,44.0
Alaska,2010-08-01,8,37.375,21.0,47.0
Alaska,2010-09-01,2,40.5,19.0,62.0
Alaska,2010-10-01,5,34.8,22.0,43.0
Alaska,2010-11-01,5,37.4,29.0,43.0
Alaska,2010-12-01,2,41.5,32.0,51.0
Alaska,2011-01-01,1,37.0,37.0,37.0
Alaska,2011-02-01,1,51.0,51.0,51.0
Alaska,2011-03-01,4,24.5,17.0,44.0
Alaska,2011-04-01,3,48.333333333333336,35.0,66.0
Alaska,2011-05-01,1,24.0,24.0,24.0
Alaska,2011-06-01,2,20.5,19.0,22.0
Alaska,2011-07-01,2,23.0,21.0,25.0
Alaska,2011-08-01,3,30.0,18.0,39.0
Alaska,2011-10-01,7,32.857142857142854,21.0,47.0
Alaska,2011-11-01,7,43.0,28.0,59.0
Alaska,2011-12-01,4,38.0,26.0,53.0
Alaska,2012-01-01,2,39.5,29.0,50.0
Alaska,2012-02-01,5,33.4,21.0,43.0
Alaska,2012-03-01,3,19.0,16.0,22.0
Alaska,2012-04-01,5,26.0,22.0,34.0
Alaska,2012-05-01,1,61.0,61.0,61.0
Alaska,2012-06-01,3,26.0,25.0,27.0
Alaska,2012-07-01,4,20.25,12.0,28.0
Alaska,2012-08-01,2,32.5,31.0,34.0
Alaska,2012-09-01,5,24.0,9.0,31.0
Alaska,2012-10-01,3,21.333333333333332,8.0,30.0
Alaska,2012-11-01,1,30.0,30.0,30.0
Alaska,2012-12-01,1,24.0,24.0,24.0
Alaska,2013-01-01,1,22.0,22.0,22.0
Alaska,2013-02-01,4,24.75,14.0,49.0
Alaska,2013-03-01,4,43.5,33.0,50.0
Alaska,2013-04-01,3,20.0,8.0,30.0
Alaska,2013-05-01,5,33.6,24.0,69.0
Alaska,2013-06-01,4,24.25,19.0,40.0
Alaska,2013-08-01,1,41.0,41.0,41.0
Alaska,2013-09-01,3,22.666666666666668,18.0,26.0
Alaska,2013-10-01,7,35.0,6.0,73.0
Alaska,2013-11-01,1,41.0,41.0,41.0
Alaska,2013-12-01,3,27.0,24.0,30.0
Alaska,2014-01-01,3,32.666666666666664,17.0,64.0
Alaska,2014-02-01,3,22.666666666666668,19.0,26.0
Alaska,2014-03-01,5,30.4,17.0,40.0
Alaska,2014-04-01,3,28.666666666666668,23.0,39.0
Alaska,2014-05-01,5,25.6,20.0,37.0
Alaska,2014-06-01,2,23.5,22.0,25.0
Alaska,2014-07-01,1,19.0,19.0,19.0
Alaska,2014-08-01,2,44.5,38.0,51.0
Alaska,2014-09-01,3,24.333333333333332,19.0,28.0
Alaska,2014-10-01,6,33.0,16.0,69.0
Alaska,2014-11-01,4,30.25,20.0,44.0
Alaska,2014-12-01,4,36.5,25.0,47.0
Alaska,2015-01-01,4,26.0,15.0,39.0
Alaska,2015-02-01,6,37.666666666666664,27.0,49.0
Alaska,2015-03-01,14,32.42857142857143,9.0,37.0
Alaska,2015-04-01,4,33.25,23.0,57.0
Alaska,2015-05-01,9,28.22222222222222,19.0,43.0
Alaska,2015-06-01,3,24.666666666666668,21.0,30.0
Alaska,2015-07-01,3,35.0,25.0,41.0
Alaska,2015-08-01,2,29.0,23.0,35.0
Alaska,2015-09-01,2,37.5,31.0,44.0
Alaska,2015-10-01,4,31.75,26.0,36.0
Alaska,2015-11-01,3,32.333333333333336,25.0,44.0
Alaska,2015-12-01,6,35.166666666666664,19.0,71.0
Alaska,2016-01-01,8,22.75,11.0,35.0
Alaska,2016-02-01,5,20.0,12.0,30.0
Alaska,2016-03-01,1,46.0,46.0,46.0
Alaska,2016-05-01,7,36.714285714285715,17.0,67.0
Alaska,2016-06-01,3,30.666666666666668,29.0,34.0
Alaska,2016-07-01,9,31.11111111111111,18.0,45.0
Alaska,2016-08-01,6,35.5,19.0,57.0
Alaska,2016-09-01,4,29.0,18.0,38.0
Alaska,2016-10-01,3,22.333333333333332,14.0,29.0
Alaska,2016-11-01,6,25.166666666666668,21.0,38.0
Alaska,2016-12-01,8,35.375,16.0,62.0
Alaska,2017-01-01,6,28.0,18.0,51.0
Alaska,2017-02-01,5,31.2,16.0,51.0
Alaska,2017-03-01,3,24.666666666666668,23.0,28.0
Alaska,2017-04-01,3,21.666666666666668,21.0,23.0
Alaska,2017-05-01,7,47.714285714285715,29.0,91.0
Alaska,2017-06-01,2,43.5,36.0,51.0
